#       Tempo      Altitude       Vel rad     Densid    Volume    Raio balão
 810.50000000 3947.30561700    2.68041166    0.81226457    8.32738293    1.25739996
 810.60000000 3947.57364283    2.68010495    0.81224192    8.32745943    1.25740381
 810.70000000 3947.84163799    2.67979824    0.81221928    8.32753593    1.25740766
 810.80000000 3948.10960247    2.67949152    0.81219664    8.32761243    1.25741151
 810.90000000 3948.37753629    2.67918479    0.81217401    8.32768891    1.25741536
 811.00000000 3948.64543943    2.67887805    0.81215138    8.32776539    1.25741921
 811.10000000 3948.91331189    2.67857130    0.81212875    8.32784186    1.25742306
 811.20000000 3949.18115369    2.67826455    0.81210612    8.32791833    1.25742691
 811.30000000 3949.44896480    2.67795779    0.81208350    8.32799479    1.25743075
 811.40000000 3949.71674524    2.67765102    0.81206088    8.32807124    1.25743460
 811.50000000 3949.98449500    2.67734425    0.81203826    8.32814768    1.25743845
 811.60000000 3950.25221409    2.67703746    0.81201565    8.32822412    1.25744230
 811.70000000 3950.51990249    2.67673067    0.81199304    8.32830055    1.25744614
 811.80000000 3950.78756022    2.67642387    0.81197043    8.32837697    1.25744999
 811.90000000 3951.05518727    2.67611707    0.81194783    8.32845339    1.25745383
 812.00000000 3951.32278363    2.67581025    0.81192523    8.32852980    1.25745768
 812.10000000 3951.59034931    2.67550343    0.81190263    8.32860620    1.25746152
 812.20000000 3951.85788431    2.67519660    0.81188004    8.32868259    1.25746537
 812.30000000 3952.12538863    2.67488977    0.81185745    8.32875898    1.25746921
 812.40000000 3952.39286226    2.67458292    0.81183486    8.32883536    1.25747306
 812.50000000 3952.66030521    2.67427607    0.81181227    8.32891173    1.25747690
 812.60000000 3952.92771747    2.67396921    0.81178969    8.32898810    1.25748074
 812.70000000 3953.19509905    2.67366235    0.81176711    8.32906446    1.25748459
 812.80000000 3953.46244994    2.67335547    0.81174454    8.32914081    1.25748843
 812.90000000 3953.72977014    2.67304859    0.81172196    8.32921716    1.25749227
 813.00000000 3953.99705965    2.67274170    0.81169939    8.32929350    1.25749611
 813.10000000 3954.26431847    2.67243480    0.81167683    8.32936983    1.25749995
 813.20000000 3954.53154661    2.67212790    0.81165426    8.32944615    1.25750380
 813.30000000 3954.79874405    2.67182098    0.81163170    8.32952247    1.25750764
 813.40000000 3955.06591080    2.67151406    0.81160915    8.32959878    1.25751148
 813.50000000 3955.33304686    2.67120713    0.81158659    8.32967509    1.25751532
 813.60000000 3955.60015223    2.67090020    0.81156404    8.32975138    1.25751916
 813.70000000 3955.86722690    2.67059326    0.81154149    8.32982767    1.25752299
 813.80000000 3956.13427087    2.67028630    0.81151895    8.32990395    1.25752683
 813.90000000 3956.40128416    2.66997935    0.81149641    8.32998023    1.25753067
 814.00000000 3956.66826674    2.66967238    0.81147387    8.33005650    1.25753451
 814.10000000 3956.93521863    2.66936541    0.81145133    8.33013276    1.25753835
 814.20000000 3957.20213982    2.66905843    0.81142880    8.33020901    1.25754218
 814.30000000 3957.46903031    2.66875144    0.81140627    8.33028526    1.25754602
 814.40000000 3957.73589010    2.66844444    0.81138375    8.33036150    1.25754986
 814.50000000 3958.00271920    2.66813744    0.81136122    8.33043773    1.25755369
 814.60000000 3958.26951759    2.66783042    0.81133870    8.33051396    1.25755753
 814.70000000 3958.53628528    2.66752341    0.81131619    8.33059018    1.25756136
 814.80000000 3958.80302226    2.66721638    0.81129367    8.33066639    1.25756520
 814.90000000 3959.06972855    2.66690934    0.81127116    8.33074259    1.25756903
 815.00000000 3959.33640413    2.66660230    0.81124865    8.33081879    1.25757287
 815.10000000 3959.60304900    2.66629525    0.81122615    8.33089498    1.25757670
 815.20000000 3959.86966318    2.66598819    0.81120365    8.33097117    1.25758053
 815.30000000 3960.13624664    2.66568113    0.81118115    8.33104734    1.25758437
 815.40000000 3960.40279940    2.66537406    0.81115866    8.33112351    1.25758820
 815.50000000 3960.66932145    2.66506698    0.81113616    8.33119968    1.25759203
 815.60000000 3960.93581279    2.66475989    0.81111368    8.33127583    1.25759586
 815.70000000 3961.20227342    2.66445279    0.81109119    8.33135198    1.25759970
 815.80000000 3961.46870335    2.66414569    0.81106871    8.33142812    1.25760353
 815.90000000 3961.73510256    2.66383858    0.81104623    8.33150426    1.25760736
 816.00000000 3962.00147106    2.66353146    0.81102375    8.33158038    1.25761119
 816.10000000 3962.26780885    2.66322434    0.81100128    8.33165650    1.25761502
 816.20000000 3962.53411592    2.66291720    0.81097881    8.33173262    1.25761885
 816.30000000 3962.80039228    2.66261006    0.81095634    8.33180872    1.25762268
 816.40000000 3963.06663793    2.66230292    0.81093388    8.33188482    1.25762650
 816.50000000 3963.33285286    2.66199576    0.81091142    8.33196091    1.25763033
 816.60000000 3963.59903708    2.66168860    0.81088896    8.33203700    1.25763416
 816.70000000 3963.86519058    2.66138142    0.81086651    8.33211308    1.25763799
 816.80000000 3964.13131336    2.66107425    0.81084405    8.33218915    1.25764182
 816.90000000 3964.39740543    2.66076706    0.81082161    8.33226521    1.25764564
 817.00000000 3964.66346677    2.66045987    0.81079916    8.33234127    1.25764947
 817.10000000 3964.92949740    2.66015266    0.81077672    8.33241732    1.25765330
 817.20000000 3965.19549730    2.65984545    0.81075428    8.33249336    1.25765712
 817.30000000 3965.46146649    2.65953824    0.81073184    8.33256940    1.25766095
 817.40000000 3965.72740495    2.65923101    0.81070941    8.33264542    1.25766477
 817.50000000 3965.99331268    2.65892378    0.81068698    8.33272144    1.25766860
 817.60000000 3966.25918970    2.65861654    0.81066456    8.33279746    1.25767242
 817.70000000 3966.52503599    2.65830930    0.81064213    8.33287347    1.25767624
 817.80000000 3966.79085156    2.65800204    0.81061971    8.33294947    1.25768007
 817.90000000 3967.05663640    2.65769478    0.81059730    8.33302546    1.25768389
 818.00000000 3967.32239051    2.65738751    0.81057488    8.33310145    1.25768771
 818.10000000 3967.58811389    2.65708023    0.81055247    8.33317742    1.25769154
 818.20000000 3967.85380655    2.65677295    0.81053006    8.33325340    1.25769536
 818.30000000 3968.11946848    2.65646565    0.81050766    8.33332936    1.25769918
 818.40000000 3968.38509968    2.65615835    0.81048526    8.33340532    1.25770300
 818.50000000 3968.65070015    2.65585105    0.81046286    8.33348127    1.25770682
 818.60000000 3968.91626988    2.65554373    0.81044046    8.33355721    1.25771064
 818.70000000 3969.18180889    2.65523641    0.81041807    8.33363315    1.25771446
 818.80000000 3969.44731717    2.65492908    0.81039568    8.33370908    1.25771828
 818.90000000 3969.71279471    2.65462174    0.81037330    8.33378500    1.25772210
 819.00000000 3969.97824152    2.65431439    0.81035091    8.33386092    1.25772592
 819.10000000 3970.24365759    2.65400704    0.81032853    8.33393683    1.25772974
 819.20000000 3970.50904292    2.65369968    0.81030616    8.33401273    1.25773356
 819.30000000 3970.77439752    2.65339231    0.81028378    8.33408862    1.25773738
 819.40000000 3971.03972138    2.65308494    0.81026141    8.33416451    1.25774119
 819.50000000 3971.30501450    2.65277755    0.81023904    8.33424039    1.25774501
 819.60000000 3971.57027689    2.65247016    0.81021668    8.33431626    1.25774883
 819.70000000 3971.83550853    2.65216276    0.81019432    8.33439213    1.25775264
 819.80000000 3972.10070944    2.65185536    0.81017196    8.33446799    1.25775646
 819.90000000 3972.36587960    2.65154794    0.81014961    8.33454384    1.25776027
 820.00000000 3972.63101902    2.65124052    0.81012725    8.33461968    1.25776409
 820.10000000 3972.89612770    2.65093309    0.81010491    8.33469552    1.25776790
 820.20000000 3973.16120564    2.65062566    0.81008256    8.33477135    1.25777172
 820.30000000 3973.42625283    2.65031821    0.81006022    8.33484717    1.25777553
 820.40000000 3973.69126928    2.65001076    0.81003788    8.33492299    1.25777935
 820.50000000 3973.95625498    2.64970330    0.81001554    8.33499880    1.25778316
 820.60000000 3974.22120994    2.64939584    0.80999321    8.33507460    1.25778697
 820.70000000 3974.48613415    2.64908836    0.80997088    8.33515039    1.25779079
 820.80000000 3974.75102761    2.64878088    0.80994855    8.33522618    1.25779460
 820.90000000 3975.01589032    2.64847339    0.80992623    8.33530196    1.25779841
 821.00000000 3975.28072228    2.64816589    0.80990391    8.33537774    1.25780222
 821.10000000 3975.54552349    2.64785839    0.80988159    8.33545350    1.25780603
 821.20000000 3975.81029396    2.64755088    0.80985927    8.33552926    1.25780984
 821.30000000 3976.07503367    2.64724336    0.80983696    8.33560501    1.25781365
 821.40000000 3976.33974262    2.64693583    0.80981465    8.33568076    1.25781746
 821.50000000 3976.60442083    2.64662830    0.80979235    8.33575650    1.25782127
 821.60000000 3976.86906828    2.64632075    0.80977005    8.33583223    1.25782508
 821.70000000 3977.13368498    2.64601320    0.80974775    8.33590795    1.25782889
 821.80000000 3977.39827092    2.64570565    0.80972545    8.33598367    1.25783270
 821.90000000 3977.66282610    2.64539808    0.80970316    8.33605938    1.25783651
 822.00000000 3977.92735053    2.64509051    0.80968087    8.33613508    1.25784031
 822.10000000 3978.19184420    2.64478293    0.80965858    8.33621078    1.25784412
 822.20000000 3978.45630712    2.64447534    0.80963630    8.33628647    1.25784793
 822.30000000 3978.72073927    2.64416775    0.80961402    8.33636215    1.25785173
 822.40000000 3978.98514066    2.64386015    0.80959174    8.33643782    1.25785554
 822.50000000 3979.24951129    2.64355253    0.80956947    8.33651349    1.25785935
 822.60000000 3979.51385116    2.64324492    0.80954720    8.33658915    1.25786315
 822.70000000 3979.77816027    2.64293729    0.80952493    8.33666480    1.25786696
 822.80000000 3980.04243862    2.64262966    0.80950266    8.33674045    1.25787076
 822.90000000 3980.30668620    2.64232202    0.80948040    8.33681609    1.25787456
 823.00000000 3980.57090302    2.64201437    0.80945814    8.33689172    1.25787837
 823.10000000 3980.83508907    2.64170672    0.80943589    8.33696734    1.25788217
 823.20000000 3981.09924436    2.64139905    0.80941364    8.33704296    1.25788597
 823.30000000 3981.36336888    2.64109138    0.80939139    8.33711857    1.25788978
 823.40000000 3981.62746263    2.64078370    0.80936914    8.33719417    1.25789358
 823.50000000 3981.89152562    2.64047602    0.80934690    8.33726977    1.25789738
 823.60000000 3982.15555784    2.64016833    0.80932466    8.33734536    1.25790118
 823.70000000 3982.41955928    2.63986062    0.80930242    8.33742094    1.25790498
 823.80000000 3982.68352996    2.63955292    0.80928019    8.33749652    1.25790878
 823.90000000 3982.94746986    2.63924520    0.80925796    8.33757208    1.25791258
 824.00000000 3983.21137899    2.63893748    0.80923573    8.33764764    1.25791638
 824.10000000 3983.47525735    2.63862975    0.80921350    8.33772320    1.25792018
 824.20000000 3983.73910494    2.63832201    0.80919128    8.33779874    1.25792398
 824.30000000 3984.00292175    2.63801426    0.80916906    8.33787428    1.25792778
 824.40000000 3984.26670779    2.63770651    0.80914685    8.33794981    1.25793158
 824.50000000 3984.53046305    2.63739875    0.80912464    8.33802534    1.25793538
 824.60000000 3984.79418754    2.63709098    0.80910243    8.33810086    1.25793918
 824.70000000 3985.05788124    2.63678320    0.80908022    8.33817637    1.25794297
 824.80000000 3985.32154417    2.63647542    0.80905802    8.33825187    1.25794677
 824.90000000 3985.58517632    2.63616763    0.80903582    8.33832737    1.25795057
 825.00000000 3985.84877769    2.63585983    0.80901362    8.33840286    1.25795436
 825.10000000 3986.11234829    2.63555202    0.80899143    8.33847834    1.25795816
 825.20000000 3986.37588809    2.63524421    0.80896924    8.33855381    1.25796195
 825.30000000 3986.63939712    2.63493639    0.80894705    8.33862928    1.25796575
 825.40000000 3986.90287537    2.63462856    0.80892487    8.33870474    1.25796954
 825.50000000 3987.16632283    2.63432072    0.80890269    8.33878020    1.25797334
 825.60000000 3987.42973951    2.63401288    0.80888051    8.33885564    1.25797713
 825.70000000 3987.69312541    2.63370503    0.80885833    8.33893108    1.25798093
 825.80000000 3987.95648051    2.63339717    0.80883616    8.33900651    1.25798472
 825.90000000 3988.21980484    2.63308930    0.80881399    8.33908194    1.25798851
 826.00000000 3988.48309837    2.63278143    0.80879183    8.33915736    1.25799230
 826.10000000 3988.74636112    2.63247355    0.80876966    8.33923277    1.25799610
 826.20000000 3989.00959308    2.63216566    0.80874750    8.33930817    1.25799989
 826.30000000 3989.27279425    2.63185776    0.80872535    8.33938357    1.25800368
 826.40000000 3989.53596463    2.63154986    0.80870319    8.33945896    1.25800747
 826.50000000 3989.79910422    2.63124195    0.80868104    8.33953434    1.25801126
 826.60000000 3990.06221301    2.63093403    0.80865890    8.33960972    1.25801505
 826.70000000 3990.32529102    2.63062610    0.80863675    8.33968508    1.25801884
